file_name,file_hash,s3_path,db_file_size,error
"assets/automotive/svg/car-makes/alfa-romeo-alt.svg","d745bc575b1c364c61ea83206de1022d7b118ebd9cf5d4d659a049fa049fb3b6","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/9f73559d3accfc8d9e8409210babab8f01f98235213f1eb6461985cc860940f9_assets/automotive/svg/car-makes/alfa-romeo-alt.svg","5194","NOT_FOUND"
"assets/automotive/svg/car-makes/alfa-romeo.svg","9c241cbfe98e991bd6f6318c73044c58b0830f57625c41a8630a340e405ca448","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/3856465447b0cebf51a0126e5e58411df451aaca144af79214033818ba589141_assets/automotive/svg/car-makes/alfa-romeo.svg","6726","NOT_FOUND"
"assets/automotive/svg/car-makes/am-general.svg","3dc1c0ca7c50583cdc9ca2e9359488174110185c7e83e75d2b0b0cbb51e856e7","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/7e88e789caf4043da780555026b9d6c643b3f5448109a5c983f87025abf203ab_assets/automotive/svg/car-makes/am-general.svg","4235","NOT_FOUND"
"assets/automotive/svg/car-makes/aston-martin-alt.svg.br","cd213aec3317ee19087e1389319f69d47f2c1908cec7d1f092cb8301a24d8633","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/952a29319df3318c47cb0a382a7549ecf003f852e6bf1bde4b07b7cc19698ce8_assets/automotive/svg/car-makes/aston-martin-alt.svg.br","3560","NOT_FOUND"
"assets/automotive/svg/car-makes/aston-martin.svg.br","c82bae811641c0e5a21042a89270a2e1d189595cc972b2630c75ae9a021fc921","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/6e970842f4427b9e57477f209c3494acda7c1ea61407f925191a51345004964d_assets/automotive/svg/car-makes/aston-martin.svg.br","3140","NOT_FOUND"
"assets/automotive/svg/car-makes/audi.svg","58af054c0d2fa5313d646b67e47df2df81ec2f394443996f3ce76891c4723913","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/cca6da1c0555ebf9b966cff1fb8a3a019d57c3265e246351b2f46f6fa48a8cb4_assets/automotive/svg/car-makes/audi.svg","7631","NOT_FOUND"
"assets/automotive/svg/car-makes/bentley.svg.br","485dfe0847b6166ebec9d20f3484b5532626839d8d4b50065ab31f377beb3fff","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/21de3084cce3e84db2b2e29ff361cd0370b20552db7bf4b6d5de2546a122d92a_assets/automotive/svg/car-makes/bentley.svg.br","11281","NOT_FOUND"
"assets/automotive/svg/car-makes/bmw.svg","fc2c3b697f1a38eedcd47c150c1fbe2e52d483d470b37c2e18c8119087f8390c","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/b8eb1673bd4c1768ce630f9ccbe3bea1b88d9a80a59d21999723fe512763445d_assets/automotive/svg/car-makes/bmw.svg","2626","NOT_FOUND"
"assets/automotive/svg/car-makes/bugatti.svg","9d7d0faf2d0f52b9d3151c84ca40ca9fbea7915866c1ffe8b17375cb995e85db","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/a5857a879b53de5d96b62ebe6c4c99763f5903347b821a0ac6c399c574ed8f22_assets/automotive/svg/car-makes/bugatti.svg","895","NOT_FOUND"
"assets/automotive/svg/car-makes/buick.svg","e69c3781716ac449aba46384a049f2b22c3cc924ed5ec3b983599af796e957db","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/33f16bd1b350025cdfb96006fcb71006149870a83523be02ed36511a1938798e_assets/automotive/svg/car-makes/buick.svg","1777","NOT_FOUND"
"assets/automotive/svg/car-makes/cadillac.svg.br","e28addb6d671069ef4159fdd4dd85d356860d2a05b9a7a512d3936fa2f56e6d4","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/c5d118ca7e665bff2a603204fb3a7ef0c33ee39a6720996816ad5824ab4c5594_assets/automotive/svg/car-makes/cadillac.svg.br","3230","NOT_FOUND"
"assets/automotive/svg/car-makes/chevrolet.svg","d9faa1a74b1543d0fee368061d61272804749a8ec90c200d92ea56834e94a271","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/8318749f00aabbcd22618e1f8054bdec9ae3f1a6a674f04036b0a58236fb5e81_assets/automotive/svg/car-makes/chevrolet.svg","1371","NOT_FOUND"
"assets/automotive/svg/car-makes/chrysler.svg","1bdd34779719e4f80482c7413ec9837e9647372d08a1e6ef193eadf90a100854","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/34c3cfc4e8ca6bd8d4a6d988fdefb0aacbc7b79d53bd13b525001b2241aef59d_assets/automotive/svg/car-makes/chrysler.svg","706","NOT_FOUND"
"assets/automotive/svg/car-makes/citroen.svg","b7e76d4903596a3fbc5cfb279417956ad6d25b31ad2f683806af940613ff0470","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/652103a2a101ec13bcd9193a7276b07feb7a2eb80fcdcedb03b0222fd027c3ec_assets/automotive/svg/car-makes/citroen.svg","3711","NOT_FOUND"
